"analysis_id","spec","subset","term","metric","estimator","rho","k_es","k_study","k_cluster","est_z","se_z","t_stat","df","p","ci_lb_z","ci_ub_z","pi_lb_z","pi_ub_z","est_r","ci_lb_r","ci_ub_r","pi_lb_r","pi_ub_r","sigma2_cluster","sigma2_study","sigma2_esid","pct_cluster","pct_study","pct_esid","pct_sampling","typical_v","value","ms_input","ms_label","note"
"C7","paris_mid","defined_classified","cell_post::1_western","Fisher_z","3LMA-RVE_CR2",0.6,191,9,9,-0.051250270203412,0.0173704907935394,-2.95042154033285,7.99115139663525,0.0184363012936789,-0.0913144156106497,-0.0111861247961742,,,-0.0512054461441786,-0.091061456264436,-0.0111856582485426,,,0.0302329052328479,1.70146558867632e-09,0.00772260274257301,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_culture x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C7","paris_mid","defined_classified","cell_pre::2_non_western","Fisher_z","3LMA-RVE_CR2",0.6,399,24,23,-0.0748378430584957,0.0222579035194593,-3.36230422569078,12.8308852647562,0.00518397131966906,-0.122987625124726,-0.0266880609922659,,,-0.0746984405131583,-0.122371252347928,-0.0266817265833335,,,0.0302329052328479,1.70146558867632e-09,0.00772260274257301,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_culture x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C7","paris_mid","defined_classified","cell_post::2_non_western","Fisher_z","3LMA-RVE_CR2",0.6,225,16,16,-0.0518821696991334,0.0163994819999029,-3.16364685783615,8.5513768841567,0.0122405080967441,-0.0892791834071078,-0.014485155991159,,,-0.0518356683250771,-0.0890427292447974,-0.014484142985604,,,0.0302329052328479,1.70146558867632e-09,0.00772260274257301,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_culture x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C7","paris_mid","defined_classified","diff::1_western","Fisher_z","3LMA-RVE_CR2",0.6,1948,94,93,0.0123764997555285,0.0374612975317762,0.330380968385579,10.9057473380687,0.747371924594275,-0.0701622836589263,0.0949152831699834,,,,,,,,0.0302329052328479,1.70146558867632e-09,0.00772260274257301,,,,,,,FALSE,,"post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_culture x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C7","paris_mid","defined_classified","diff::2_non_western","Fisher_z","3LMA-RVE_CR2",0.6,1948,94,93,0.0229556733593623,0.0176515372615324,,2.71037364838175,,-0.036772813448288,0.0826841601670126,,,,,,,,0.0302329052328479,1.70146558867632e-09,0.00772260274257301,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_culture x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C7","paris_mid","defined_classified","interaction_HTZ","F_test","3LMA-RVE_CR2",0.6,1948,94,93,,,0.067668186649652,13.146307808171,0.798792417009754,,,,,,,,,,0.0302329052328479,1.70146558867632e-09,0.00772260274257301,,,,,,,TRUE,"c7_paris_mid_interaction_htz","H0: Paris shift equal across levels {1_western, 2_non_western}; rma.mv mods=~ 0 + cell(country_culture x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]; HTZ; num_df = 1"
"C8","levels","classified","lvl::1_common law","Fisher_z","3LMA-RVE_CR2",0.6,1047,47,46,-0.0638016110142217,0.0343432777832623,-1.85776126020552,30.7431324825181,0.0728038810475316,-0.133868915597137,0.00626569356869403,-0.487208517202014,0.35960529517357,-0.0637151804943304,-0.133074923511737,0.00626561157520267,-0.451998060873703,0.344866319999898,0.0332438781497048,1.61865309241763e-09,0.00864603141304574,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_legal (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C8","levels","classified","lvl::2_civil law","Fisher_z","3LMA-RVE_CR2",0.6,616,37,37,-0.0674769006027344,0.0199102456799733,-3.38905414264205,20.4526046047648,0.00284575199678819,-0.108950104225184,-0.0260036969802843,-0.495819193935858,0.360865392730389,-0.0673746763605068,-0.108521057452705,-0.0259978373989799,-0.458822826282269,0.345976067807733,0.0332438781497048,1.61865309241763e-09,0.00864603141304574,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_legal (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C8","levels","classified","pair::1_common law - 2_civil law","Fisher_z","3LMA-RVE_CR2",0.6,1663,83,82,0.00367528958851265,0.039805183210461,0.0923319349914905,7.51693663477162,0.928847297558198,-0.0891526001800624,0.0965031793570877,,,,,,,,0.0332438781497048,1.61865309241763e-09,0.00864603141304574,,,,,,,FALSE,,"pairwise contrast (z scale); rma.mv mods=~ 0 + country_legal (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C8","levels","classified","levels_HTZ","F_test","3LMA-RVE_CR2",0.6,1663,83,82,,,0.00852518621927282,7.51693663477162,0.928847297558198,,,,,,,,,,0.0332438781497048,1.61865309241763e-09,0.00864603141304574,,,,,,,FALSE,,"H0: all level means equal; rma.mv mods=~ 0 + country_legal (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]; HTZ; num_df = 1"
"C8","paris_mid","defined_classified","cell_pre::1_common law","Fisher_z","3LMA-RVE_CR2",0.6,1033,43,42,-0.064281917806233,0.036662262813025,-1.75335379962951,29.3614528654025,0.0899771426905035,-0.139224589624179,0.0106607540117125,,,-0.0641935227458411,-0.138331957272249,0.0106603501592179,,,0.0351134472983785,7.78088864890215e-10,0.00863589706874971,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_legal x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C8","paris_mid","defined_classified","cell_post::1_common law","Fisher_z","3LMA-RVE_CR2",0.6,6,2,2,-0.0860807887080551,0.0517603363898333,,1.00000395533028,,-0.743752072928231,0.57159049551212,,,-0.0858688002698949,-0.631406725941599,0.516526387932212,,,0.0351134472983785,7.78088864890215e-10,0.00863589706874971,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; rma.mv mods=~ 0 + cell(country_legal x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C8","paris_mid","defined_classified","cell_pre::2_civil law","Fisher_z","3LMA-RVE_CR2",0.6,429,23,23,-0.0749641506905211,0.023045140524758,-3.2529266033325,13.2143837107099,0.00617413316000459,-0.124668168916665,-0.0252601324643774,,,-0.0748240421809394,-0.124026288544749,-0.0252547612215603,,,0.0351134472983785,7.78088864890215e-10,0.00863589706874971,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_legal x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C8","paris_mid","defined_classified","cell_post::2_civil law","Fisher_z","3LMA-RVE_CR2",0.6,187,15,15,-0.0531274054173965,0.0178930814583842,-2.9691590876038,7.94892687739095,0.0180227833259554,-0.09443511710829,-0.011819693726503,,,-0.0530774773763439,-0.0941553910514629,-0.0118191433331932,,,0.0351134472983785,7.78088864890215e-10,0.00863589706874971,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_legal x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C8","paris_mid","defined_classified","diff::1_common law","Fisher_z","3LMA-RVE_CR2",0.6,1655,81,80,-0.0217988709018221,0.0634291253113269,,1.07704818715476,,-0.703489224930894,0.65989148312725,,,,,,,,0.0351134472983785,7.78088864890215e-10,0.00863589706874971,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_legal x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C8","paris_mid","defined_classified","diff::2_civil law","Fisher_z","3LMA-RVE_CR2",0.6,1655,81,80,0.0218367452731245,0.0188509964448665,,2.53756338806319,,-0.0448407138189731,0.0885142043652222,,,,,,,,0.0351134472983785,7.78088864890215e-10,0.00863589706874971,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_legal x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C8","paris_mid","defined_classified","interaction_HTZ","F_test","3LMA-RVE_CR2",0.6,1655,81,80,,,0.442489653427964,1.21422097526166,0.60963824939466,,,,,,,,,,0.0351134472983785,7.78088864890215e-10,0.00863589706874971,,,,,,,TRUE,"c8_paris_mid_interaction_htz","H0: Paris shift equal across levels {1_common law, 2_civil law}; rma.mv mods=~ 0 + cell(country_legal x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]; HTZ; num_df = 1; touches <3-cluster cell [DEC-048]"
"C_family","multiplicity","defined_classified","interaction_HTZ_holm","p_holm","derived",,,,,,,,,,,,,,,,,,,,,,,,,,,0.616243116838274,TRUE,"c_family_multiplicity_interaction_htz_holm","Holm over the panel interaction-HTZ p-values [DEC-048]; m_effective = 8 of 8 (ne panels excluded per DEC-049, disclosed); adjusted: C1=0.6162; C2=1; C3=1; C4=1; C5=1; C6=1; C7=1; C8=1; n significant at .05 = 0"
"C3","m_pre","pre_classified","mpre_int::non-sensitive","Fisher_z","3LMA-RVE_CR2",0.6,1754,74,73,-0.0821184279711039,0.0362559541383749,-2.26496391896596,44.2311658305328,0.0284650135916632,-0.155176717848553,-0.00906013809365526,,,-0.0819343377218748,-0.153943056862859,-0.00905989019798737,,,0.0329529414511872,1.42916297400561e-09,0.0162013033949211,,,,,,,FALSE,,"rma.mv mods=~ 0 + industry + industry:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C3","m_pre","pre_classified","mpre_int::sensitive","Fisher_z","3LMA-RVE_CR2",0.6,1754,74,73,-0.0545336713626111,0.0323659783370962,-1.68490724410167,8.22679063602839,0.129455657525726,-0.128813124889562,0.0197457821643394,,,-0.0544796759770786,-0.128105364302514,0.0197432162979169,,,0.0329529414511872,1.42916297400561e-09,0.0162013033949211,,,,,,,FALSE,,"rma.mv mods=~ 0 + industry + industry:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C3","m_pre","pre_classified","mpre_slope::non-sensitive","Fisher_z","3LMA-RVE_CR2",0.6,1754,74,73,-0.00342603873126604,0.00211174974512238,-1.62236966722943,13.158338440737,0.128428677457538,-0.0079826224318547,0.00113054496932263,,,,,,,,0.0329529414511872,1.42916297400561e-09,0.0162013033949211,,,,,,,FALSE,,"rma.mv mods=~ 0 + industry + industry:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C3","m_pre","pre_classified","mpre_slope::sensitive","Fisher_z","3LMA-RVE_CR2",0.6,1754,74,73,0.00171753383402127,0.00381959652485968,,2.59717209698937,,-0.0115775610516724,0.015012628719715,,,,,,,,0.0329529414511872,1.42916297400561e-09,0.0162013033949211,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; rma.mv mods=~ 0 + industry + industry:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C3","m_pre","pre_classified","mpre_slope_HTZ","F_test","3LMA-RVE_CR2",0.6,1754,74,73,,,1.3888713382109,3.59693558628401,0.310635913078586,,,,,,,,,,0.0329529414511872,1.42916297400561e-09,0.0162013033949211,,,,,,,FALSE,,"H0: pre-trend slopes equal across exposure levels; rma.mv mods=~ 0 + industry + industry:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; HTZ; num_df = 1"
"C4","m_pre","pre_classified","mpre_int::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1465,64,63,-0.0843911971826848,0.0368634057719204,-2.2892946382878,33.9219944586251,0.0284105717483651,-0.159312997162249,-0.0094693972031204,,,-0.0841914251018026,-0.15797871997745,-0.00946911417462026,,,0.0435808553879091,1.11663588018183e-09,0.00864003453784788,,,,,,,FALSE,,"rma.mv mods=~ 0 + regulation3 + regulation3:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","m_pre","pre_classified","mpre_int::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1465,64,63,0.0464138746821144,0.0702763602116653,0.660447902286353,6.59579502619602,0.531344804353291,-0.121850190994338,0.214677940358567,,,0.0463805743814239,-0.121250695492817,0.211439696420203,,,0.0435808553879091,1.11663588018183e-09,0.00864003453784788,,,,,,,FALSE,,"rma.mv mods=~ 0 + regulation3 + regulation3:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","m_pre","pre_classified","mpre_slope::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1465,64,63,-0.00374549256817829,0.00276853760310669,-1.35287762173623,16.5336776661055,0.19430668799347,-0.00959917121170738,0.0021081860753508,,,,,,,,0.0435808553879091,1.11663588018183e-09,0.00864003453784788,,,,,,,FALSE,,"rma.mv mods=~ 0 + regulation3 + regulation3:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","m_pre","pre_classified","mpre_slope::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1465,64,63,0.0463454958812814,0.042046831709441,1.1022351505946,6.89312839010359,0.307349891518315,-0.0533928054643889,0.146083797226952,,,,,,,,0.0435808553879091,1.11663588018183e-09,0.00864003453784788,,,,,,,FALSE,,"rma.mv mods=~ 0 + regulation3 + regulation3:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","m_pre","pre_classified","mpre_slope_HTZ","F_test","3LMA-RVE_CR2",0.6,1465,64,63,,,1.41856092773253,7.18962453198669,0.271472380233421,,,,,,,,,,0.0435808553879091,1.11663588018183e-09,0.00864003453784788,,,,,,,FALSE,,"H0: pre-trend slopes equal across exposure levels; rma.mv mods=~ 0 + regulation3 + regulation3:ts_knot (ts_knot = sample_mid - 2015.5), pre domain, NCE excluded [DEC-031c]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; HTZ; num_df = 1"
"C4","paris_mid_anywith","defined_classified","cell_pre::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,811,32,31,-0.0420158719059788,0.00879275325328683,-4.77846593616997,29.9070290496042,4.38219323727517e-05,-0.0599754108401284,-0.0240563329718292,,,-0.0419911653433371,-0.0599036026421305,-0.0240516935217664,,,0.0337182052474544,1.55351339123506e-09,0.00799168682624241,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(regulation3_any x pp_mid_lag0); any-with coding sensitivity, appendix, descriptive framing [DEC-048 Q11b]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","paris_mid_anywith","defined_classified","cell_pre::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,654,32,32,-0.0897377643314537,0.0429205181067052,-2.09078940073267,28.6432315433681,0.0455338329719102,-0.177567597743592,-0.00190793091931533,,,-0.0894976556528919,-0.175724588127124,-0.00190792860423508,,,0.0337182052474544,1.55351339123506e-09,0.00799168682624241,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(regulation3_any x pp_mid_lag0); any-with coding sensitivity, appendix, descriptive framing [DEC-048 Q11b]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","paris_mid_anywith","defined_classified","cell_post::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,88,6,6,-0.0765493142911848,0.0215991674946515,,4.99391403236423,,-0.132092099853497,-0.0210065287288729,,,-0.0764001427667615,-0.131329162335683,-0.0210034393941047,,,0.0337182052474544,1.55351339123506e-09,0.00799168682624241,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; rma.mv mods=~ 0 + cell(regulation3_any x pp_mid_lag0); any-with coding sensitivity, appendix, descriptive framing [DEC-048 Q11b]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","paris_mid_anywith","defined_classified","cell_post::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,243,14,14,-0.0563146195317455,0.0246131814710616,-2.2879861995068,7.51267776010576,0.053483877629436,-0.113720000675497,0.0010907616120057,,,-0.056255164084811,-0.113232305258598,0.00109076117942407,,,0.0337182052474544,1.55351339123506e-09,0.00799168682624241,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(regulation3_any x pp_mid_lag0); any-with coding sensitivity, appendix, descriptive framing [DEC-048 Q11b]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","paris_mid_anywith","defined_classified","diff::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1796,83,82,-0.034533442385206,0.0233203033049571,-1.48083161413537,7.08831372988101,0.181676098036639,-0.0895382270935605,0.0204713423231485,,,,,,,,0.0337182052474544,1.55351339123506e-09,0.00799168682624241,,,,,,,FALSE,,"post minus pre within level (z scale); rma.mv mods=~ 0 + cell(regulation3_any x pp_mid_lag0); any-with coding sensitivity, appendix, descriptive framing [DEC-048 Q11b]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","paris_mid_anywith","defined_classified","diff::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1796,83,82,0.0334231447997081,0.0208819585437064,,2.40940404645425,,-0.0432695907777682,0.110115880377184,,,,,,,,0.0337182052474544,1.55351339123506e-09,0.00799168682624241,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; post minus pre within level (z scale); rma.mv mods=~ 0 + cell(regulation3_any x pp_mid_lag0); any-with coding sensitivity, appendix, descriptive framing [DEC-048 Q11b]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]"
"C4","paris_mid_anywith","defined_classified","interaction_HTZ","F_test","3LMA-RVE_CR2",0.6,1796,83,82,,,4.71286045777938,9.16156909561294,0.0575069074153643,,,,,,,,,,0.0337182052474544,1.55351339123506e-09,0.00799168682624241,,,,,,,FALSE,,"H0: Paris shift equal across any-with exposure levels; rma.mv mods=~ 0 + cell(regulation3_any x pp_mid_lag0); any-with coding sensitivity, appendix, descriptive framing [DEC-048 Q11b]; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; HTZ; num_df = 1"
"C1","design","nce","nce_excluded","count","descriptive",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,"99_NCE rows excluded from C1 analyses [DEC-048 NCE regime]: 0 ES / 0 studies / 0 clusters"
"C2","design","nce","nce_excluded","count","descriptive",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,"99_NCE rows excluded from C2 analyses [DEC-048 NCE regime]: 0 ES / 0 studies / 0 clusters"
"C3","design","nce","nce_excluded","count","descriptive",,453,21,21,,,,,,,,,,,,,,,,,,,,,,,453,FALSE,,"99_NCE rows excluded from C3 analyses [DEC-048 NCE regime]: 453 ES / 21 studies / 21 clusters"
"C4","design","nce","nce_excluded","count","descriptive",,909,30,30,,,,,,,,,,,,,,,,,,,,,,,909,FALSE,,"99_NCE rows excluded from C4 analyses [DEC-048 NCE regime]: 909 ES / 30 studies / 30 clusters"
"C5","design","nce","nce_excluded","count","descriptive",,786,30,29,,,,,,,,,,,,,,,,,,,,,,,786,FALSE,,"99_NCE rows excluded from C5 analyses [DEC-048 NCE regime]: 786 ES / 30 studies / 29 clusters"
"C6","design","nce","nce_excluded","count","descriptive",,1091,43,43,,,,,,,,,,,,,,,,,,,,,,,1091,FALSE,,"99_NCE rows excluded from C6 analyses [DEC-048 NCE regime]: 1091 ES / 43 studies / 43 clusters"
"C7","design","nce","nce_excluded","count","descriptive",,757,25,25,,,,,,,,,,,,,,,,,,,,,,,757,FALSE,,"99_NCE rows excluded from C7 analyses [DEC-048 NCE regime]: 757 ES / 25 studies / 25 clusters"
"C8","design","nce","nce_excluded","count","descriptive",,1050,36,36,,,,,,,,,,,,,,,,,,,,,,,1050,FALSE,,"99_NCE rows excluded from C8 analyses [DEC-048 NCE regime]: 1050 ES / 36 studies / 36 clusters"
"C2","design","defined","end_coding_absence","count","descriptive",,299,10,10,,,,,,,,,,,,,,,,,,,,,,,10,FALSE,,"coding-robustness of the empty/thin post cell for level 'derivativ (CDS spread)': under the maximally inclusive end coding an end-'post' cell of 299/10/10 (ES/studies/clusters) emerges, of which 299/10/10 are majority-pre windows — the absence is coding-robust, not coding-dependent [DEC-048; design facts frozen 2026-07-28]"
"C5","design","defined","end_coding_absence","count","descriptive",,551,16,16,,,,,,,,,,,,,,,,,,,,,,,15,FALSE,,"coding-robustness of the empty/thin post cell for level '1_US': under the maximally inclusive end coding an end-'post' cell of 551/16/16 (ES/studies/clusters) emerges, of which 550/15/15 are majority-pre windows — the absence is coding-robust, not coding-dependent [DEC-048; design facts frozen 2026-07-28]"
"C8","design","defined","end_coding_absence","count","descriptive",,612,25,24,,,,,,,,,,,,,,,,,,,,,,,22,FALSE,,"coding-robustness of the empty/thin post cell for level '1_common law': under the maximally inclusive end coding an end-'post' cell of 612/25/24 (ES/studies/clusters) emerges, of which 606/23/22 are majority-pre windows — the absence is coding-robust, not coding-dependent [DEC-048; design facts frozen 2026-07-28]"
"C9","design_rule","cc_v1","rule::CER_measure","design_df","descriptive",,,,,,,,,,,,,,,,,,,,,,,,,,,6.90564484941297,FALSE,,"design-df (synthetic-outcome FE, CR2/HTZ; df design-only) = 6.906; verdict = admitted [DEC-043 mechanical rule: identifiability + design-df >= 5]"
"C9","design_rule","cc_v1","rule::COD_instrument","design_df","descriptive",,,,,,,,,,,,,,,,,,,,,,,,,,,1.36793516230993,FALSE,,"design-df (synthetic-outcome FE, CR2/HTZ; df design-only) = 1.368; structurally zero cols dropped: pp:factor_COD_instrumentderivativ (CDS spread); verdict = excluded_df [DEC-043 mechanical rule: identifiability + design-df >= 5]"
"C9","design_rule","cc_v1","rule::regulation3","design_df","descriptive",,,,,,,,,,,,,,,,,,,,,,,,,,,3.09047632622618,FALSE,,"design-df (synthetic-outcome FE, CR2/HTZ; df design-only) = 3.090; verdict = excluded_df [DEC-043 mechanical rule: identifiability + design-df >= 5]"
"C9","design_rule","cc_v1","rule::country_region","design_df","descriptive",,,,,,,,,,,,,,,,,,,,,,,,,,,9.57608553913991,FALSE,,"design-df (synthetic-outcome FE, CR2/HTZ; df design-only) = 9.576; verdict = admitted [DEC-043 mechanical rule: identifiability + design-df >= 5]"
"C9","unified_cc_v1","cc_v1","intercept","Fisher_z","3LMA-RVE_CR2",0.6,1754,78,78,-0.00788376651183543,0.0233340760260945,-0.337864953513437,25.068769365155,0.738277981105305,-0.0559345119109802,0.0401669788873093,,,,,,,,0.0160894857778336,0.0160895212823115,0.00803336593782286,,,,,,,FALSE,,"rma.mv mods=~ pp_mid_lag0 + mains(CER_measure, COD_instrument, regulation3, country_region) + admitted pp interactions {CER_measure, country_region}; reference coding, refs per DEC-043; complete case, NCE excluded; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; dropped on domain: pp:factor_country_region3_AsiaPac"
"C9","unified_cc_v1","cc_v1","pp_mid_lag0","Fisher_z","3LMA-RVE_CR2",0.6,1754,78,78,0.00775918163361079,0.0250121606775111,0.310216367696183,5.13268459652055,0.768598649894326,-0.0560399024959608,0.0715582657631824,,,,,,,,0.0160894857778336,0.0160895212823115,0.00803336593782286,,,,,,,TRUE,"c9_unified_cc_v1_pp_mid_lag0","rma.mv mods=~ pp_mid_lag0 + mains(CER_measure, COD_instrument, regulation3, country_region) + admitted pp interactions {CER_measure, country_region}; reference coding, refs per DEC-043; complete case, NCE excluded; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; dropped on domain: pp:factor_country_region3_AsiaPac"
